,sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,r_charge_desc,is_violent_recid,type_of_assessment,decile_score.1,score_text,v_type_of_assessment,v_decile_score,v_score_text,priors_count.1,start,end,event,two_year_recid,length_of_stay,length_of_stay.1,length_of_stay.2
357,0,2,0,0,10,0,1,6,22,1,1,1,13,0,0,10,2,0,10,2,6,0,19,1,1,0,0,0
370,0,2,1,0,6,0,0,2,22,1,1,1,17,0,0,6,1,0,5,1,2,0,14,0,1,0,0,0
248,0,4,1,0,5,0,0,8,22,1,1,1,9,0,0,5,1,0,3,0,8,0,12,1,1,0,0,0
375,1,5,1,0,1,0,0,1,22,1,1,1,14,0,0,1,0,0,1,0,1,0,7,1,1,0,1,0
531,0,2,0,0,4,1,0,6,22,1,0,1,37,0,0,4,0,0,5,1,6,0,18,1,1,0,0,0
524,0,2,0,0,4,0,0,0,22,1,0,1,9,0,0,4,0,0,6,1,0,0,20,1,1,0,0,0
501,0,2,0,0,5,0,0,7,22,1,0,1,9,0,0,5,1,0,5,1,7,0,12,1,1,0,0,0
500,0,2,1,0,3,0,0,1,22,1,1,1,62,0,0,3,0,0,3,0,1,0,31,1,1,0,0,0
493,0,2,1,0,4,0,0,0,22,1,1,1,2,1,0,4,0,0,4,0,0,0,5,1,1,0,0,0
486,1,2,1,0,9,0,1,6,22,1,0,1,2,1,0,9,2,0,4,0,6,0,58,1,1,0,0,0
482,0,5,1,0,1,0,0,1,22,1,0,1,61,0,0,1,0,0,1,0,1,0,2,1,1,0,0,0
474,0,2,0,0,10,0,0,1,22,1,0,1,12,1,0,10,2,0,10,2,1,0,7,0,1,0,0,0
472,0,2,1,0,5,0,1,1,22,1,1,1,10,0,0,5,1,0,5,1,1,0,13,1,1,0,0,0
471,0,5,0,0,6,0,0,12,22,1,1,1,32,0,0,6,1,0,3,0,12,0,4,1,1,0,2,0
467,0,5,0,0,9,0,0,28,22,1,0,1,59,0,0,9,2,0,5,1,28,0,4,1,1,0,0,0
466,0,2,0,1,6,2,2,6,22,1,0,1,58,1,0,6,1,0,6,1,6,0,14,0,0,0,0,0
462,0,2,0,1,9,1,0,10,22,1,0,1,29,1,0,9,2,0,6,1,10,0,41,0,1,0,0,0
459,0,2,1,0,4,0,0,1,22,1,0,1,57,1,0,4,0,0,3,0,1,0,14,1,1,0,1,0
444,0,2,0,0,2,0,0,1,22,1,1,1,2,1,0,2,0,0,4,0,1,0,23,1,1,0,0,0
443,0,2,0,0,5,0,0,2,3,1,1,1,20,1,0,5,1,0,3,0,2,0,39,1,1,0,0,0
442,0,2,0,1,10,0,1,1,22,1,0,1,54,0,0,10,2,0,8,2,1,0,21,1,1,0,10,2
441,0,2,0,0,5,0,0,2,22,1,0,1,9,1,0,5,1,0,3,0,2,0,7,1,1,0,0,0
433,0,2,1,0,8,1,1,3,22,1,0,1,18,0,0,8,2,0,5,1,3,0,21,0,1,0,0,0
420,0,2,1,0,5,0,0,1,22,1,0,1,5,0,0,5,1,0,5,1,1,0,11,1,1,0,1,4
415,0,2,1,0,2,0,0,0,22,1,1,1,17,0,0,2,0,0,3,0,0,0,13,1,1,0,0,0
398,0,3,0,0,7,0,0,14,22,1,0,1,8,0,0,7,1,0,3,0,14,0,1,1,1,0,0,0
383,0,2,0,1,8,1,0,6,22,1,0,1,37,0,0,8,2,0,3,0,6,0,18,1,1,0,2,0
250,0,2,1,0,8,0,1,1,22,1,1,1,10,0,0,8,2,0,7,1,1,0,47,1,1,0,0,0
237,0,3,0,0,9,0,2,11,22,1,1,1,39,1,0,9,2,0,4,0,11,0,10,1,1,0,0,0
538,0,4,0,0,7,0,0,14,22,1,0,1,65,0,0,7,1,0,6,1,14,0,3,1,1,0,4,1
102,1,3,1,0,1,0,0,0,22,1,0,1,2,1,0,1,0,0,1,0,0,0,4,1,1,0,0,0
91,0,2,0,0,6,0,0,1,22,1,0,1,21,0,0,6,1,0,6,1,1,0,22,1,1,0,6,1
90,0,2,1,0,8,0,0,7,22,1,0,1,9,0,0,8,2,0,4,0,7,0,33,1,1,0,0,0
89,0,3,0,0,7,0,0,9,22,1,0,1,8,0,0,7,1,0,6,1,9,0,2,1,1,0,0,0
85,0,2,0,0,5,0,0,0,22,1,0,1,20,1,0,5,1,0,8,2,0,0,10,1,1,0,28,6
83,0,5,0,0,1,0,0,0,22,1,0,1,17,0,0,1,0,0,2,0,0,0,16,1,1,0,0,0
82,0,3,0,0,10,0,0,8,22,1,1,1,8,1,0,10,2,0,9,2,8,0,4,1,1,0,0,0
78,1,2,0,0,4,0,0,1,22,1,0,1,9,1,0,4,0,0,3,0,1,0,0,1,1,0,3,0
73,0,2,0,0,6,0,0,5,22,1,0,1,18,0,0,6,1,0,3,0,5,0,22,1,1,0,0,0
61,0,2,0,1,10,1,2,15,22,1,0,1,8,0,0,10,2,0,9,2,15,0,3,1,1,0,0,0
55,0,2,0,0,4,0,0,2,22,1,0,1,8,0,0,4,0,0,4,0,2,0,51,1,1,0,0,0
50,0,2,1,0,2,0,0,1,20,1,0,1,0,0,0,2,0,0,2,0,1,0,39,0,1,0,0,0
46,0,3,0,1,8,0,4,13,22,1,0,1,16,1,0,8,2,0,3,0,13,0,0,1,1,0,0,0
45,0,2,1,0,10,0,0,9,22,1,1,1,15,1,0,10,2,0,9,2,9,0,0,1,1,0,0,0
44,0,2,0,0,7,0,0,0,22,1,0,1,14,0,0,7,1,0,2,0,0,0,5,1,1,0,2,0
42,0,2,1,0,2,0,0,2,22,1,1,1,13,0,0,2,0,0,2,0,2,0,6,1,1,0,0,0
37,0,2,1,0,2,0,0,1,22,1,1,1,11,0,0,2,0,0,3,0,1,0,21,1,1,0,0,0
32,0,3,0,0,8,0,0,4,22,1,0,1,9,0,0,8,2,0,3,0,4,0,0,1,1,0,0,0
29,0,2,0,0,7,0,1,5,22,1,0,1,8,0,0,7,1,0,7,1,5,0,34,0,1,0,1,0
21,0,2,0,0,9,0,0,1,22,1,0,1,7,0,0,9,2,0,9,2,1,0,2,1,1,0,0,0
20,0,6,0,0,6,0,0,13,22,1,0,1,6,0,0,6,1,0,3,0,13,0,0,1,1,0,0,0
19,0,3,1,0,3,0,0,5,22,1,0,1,5,0,0,3,0,0,2,0,5,0,14,1,1,0,2,0
15,0,3,0,0,3,0,0,7,24,1,0,1,4,0,0,3,0,0,2,0,7,0,1,1,1,0,0,0
9,0,2,1,0,3,0,0,1,53,1,0,1,2,1,0,3,0,0,5,1,1,0,38,1,1,0,0,0
95,0,3,1,0,1,0,0,2,22,1,0,1,22,0,0,1,0,0,1,0,2,0,5,1,1,0,1,0
109,0,2,0,0,9,0,0,3,22,1,0,1,9,0,0,9,2,0,6,1,3,0,2,1,1,0,20,4
227,0,3,0,0,1,0,0,0,22,1,1,1,2,1,0,1,0,0,1,0,0,0,77,1,0,0,0,0
110,0,3,1,0,4,0,0,5,22,1,1,1,11,0,0,4,0,0,3,0,5,0,4,1,1,0,0,0
223,0,3,1,0,3,0,0,4,22,1,0,1,32,0,0,3,0,0,4,0,4,0,46,1,1,0,1,0
221,0,3,0,0,1,0,0,1,22,1,1,1,37,0,0,1,0,0,1,0,1,0,20,0,1,0,0,0
219,1,5,1,0,1,0,0,0,22,1,1,1,2,1,0,1,0,0,1,0,0,0,15,1,1,0,4,1
205,0,2,0,0,10,0,0,2,22,1,0,1,36,0,0,10,2,0,8,2,2,0,33,1,1,0,1,0
199,0,3,0,0,3,0,0,2,22,1,1,1,1,0,0,3,0,0,1,0,2,0,53,1,1,0,5,1
196,0,2,0,0,3,0,0,0,22,1,0,1,35,1,0,3,0,0,4,0,0,0,28,1,1,0,12,3
193,0,3,1,0,4,0,0,0,22,1,0,1,21,0,0,4,0,0,4,0,0,0,34,1,1,0,2,0
192,0,3,0,0,9,0,0,2,22,1,1,1,2,1,0,9,2,0,8,2,2,0,9,1,1,0,2,0
187,1,3,1,0,5,0,0,2,20,1,0,1,12,0,0,5,1,0,2,0,2,0,13,1,1,0,0,0
185,0,2,0,0,2,0,0,0,22,1,1,1,34,0,0,2,0,0,4,0,0,0,15,1,1,0,0,0
184,0,4,0,0,8,0,0,23,22,1,1,1,10,0,0,8,2,0,1,0,23,0,0,1,1,0,2,0
168,0,2,0,0,2,0,0,1,22,1,1,1,7,0,0,2,0,0,3,0,1,0,2,1,1,0,0,0
155,1,3,0,0,10,0,0,4,22,1,0,1,25,1,0,10,2,0,9,2,4,0,35,1,1,0,7,1
153,0,5,0,0,7,0,0,13,22,1,0,1,32,0,0,7,1,0,6,1,13,0,3,0,1,0,0,0
149,0,2,0,0,9,0,0,2,22,1,0,1,8,0,0,9,2,0,8,2,2,0,1,0,1,0,0,0
147,1,3,0,0,3,0,0,0,22,1,0,1,30,0,0,3,0,0,2,0,0,0,6,0,1,0,2,0
145,0,3,0,0,6,0,0,11,22,1,0,1,29,1,0,6,1,0,5,1,11,0,2,1,1,0,2,0
140,0,5,1,0,2,0,0,1,22,1,0,1,28,0,0,2,0,0,1,0,1,0,14,1,1,0,0,0
136,1,3,0,0,5,0,0,4,20,1,0,1,2,1,0,5,1,0,5,1,4,0,3,1,1,0,2,3
132,0,2,1,0,2,0,0,0,22,1,1,1,14,0,0,2,0,0,3,0,0,0,5,0,1,0,0,0
117,0,3,0,0,8,12,2,28,22,1,0,1,18,0,0,8,2,0,5,1,28,0,7,1,1,0,0,0
116,0,2,0,0,4,0,0,0,22,1,0,1,27,0,0,4,0,0,7,1,0,0,35,1,1,0,0,0
114,0,4,1,0,2,0,0,1,22,1,0,1,26,0,0,2,0,0,2,0,1,0,0,1,1,0,2,0
532,0,3,1,0,1,0,0,1,22,1,0,1,2,1,0,1,0,0,2,0,1,0,50,1,1,0,0,0
541,0,2,0,0,6,0,0,0,22,1,0,1,32,0,0,6,1,0,9,2,0,0,10,1,1,0,0,3
1028,0,4,0,1,8,0,1,13,22,1,1,1,32,0,0,8,2,0,6,1,13,0,16,1,1,0,1,0
902,0,3,0,0,2,0,0,0,22,1,0,1,11,0,0,2,0,0,1,0,0,0,32,1,1,0,0,0
897,0,2,0,0,6,0,0,3,22,1,1,1,95,0,0,6,1,0,3,0,3,0,0,1,1,0,3,0
894,0,5,1,0,1,0,0,1,22,1,0,1,94,0,0,1,0,0,1,0,1,0,2,1,1,0,3,0
889,1,3,1,0,3,0,0,1,20,1,0,1,0,0,0,3,0,0,3,0,1,0,6,0,1,0,0,0
887,0,1,1,0,4,0,0,1,22,1,1,1,43,0,0,4,0,0,7,1,1,0,7,1,1,0,0,0
879,0,3,0,0,3,0,0,4,22,1,0,1,36,0,0,3,0,0,2,0,4,0,5,0,1,0,0,0
863,0,3,0,0,4,0,0,5,22,1,0,1,91,1,0,4,0,0,3,0,5,0,8,1,1,0,53,26
860,0,2,0,0,3,0,0,1,22,1,0,1,32,0,0,3,0,0,5,1,1,0,42,1,1,0,1,0
852,0,2,0,0,8,1,0,4,22,1,1,1,30,1,0,8,2,0,9,2,4,0,4,1,1,0,0,0
851,0,2,1,0,4,2,0,3,22,1,0,1,8,0,0,4,0,0,4,0,3,0,4,1,1,0,0,0
850,0,2,0,0,9,1,1,1,22,1,0,1,32,0,0,9,2,0,6,1,1,0,3,1,1,0,3,0
846,0,2,0,0,7,0,1,1,22,1,1,1,89,0,0,7,1,0,7,1,1,0,9,1,1,0,0,0
840,0,2,0,0,4,0,0,1,22,1,0,1,88,0,0,4,0,0,5,1,1,0,15,1,1,0,11,2
839,0,5,1,0,1,0,0,4,22,1,1,1,0,0,0,1,0,0,1,0,4,0,74,0,0,0,0,0
834,0,2,0,0,7,0,1,1,24,1,1,1,68,1,0,7,1,0,9,2,1,0,2,1,1,0,0,0
833,0,4,0,1,10,0,0,25,22,1,0,1,86,1,0,10,2,0,9,2,25,0,1,0,1,0,0,0
830,0,2,0,0,3,0,0,0,22,1,0,1,7,1,0,3,0,0,7,1,0,0,1,1,1,0,0,0
828,0,3,0,0,8,0,0,13,22,1,0,1,5,0,0,8,2,0,7,1,13,0,17,1,1,0,4,0
822,1,3,0,0,1,0,0,0,22,1,1,1,14,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0
821,0,3,1,0,3,0,0,1,22,1,1,1,10,0,0,3,0,0,2,0,1,0,4,1,1,0,10,2
818,1,3,1,0,3,0,0,1,22,1,1,1,9,1,0,3,0,0,1,0,1,0,24,1,1,0,0,0
816,0,2,0,0,7,0,0,14,22,1,0,1,9,1,0,7,1,0,8,2,14,0,26,1,1,0,3,0
808,0,2,0,0,1,0,0,1,22,1,0,1,53,0,0,1,0,0,2,0,1,0,12,0,1,0,0,0
807,1,1,1,1,6,1,0,1,32,1,1,1,2,1,0,6,1,0,8,2,1,0,12,1,1,0,0,0
899,0,2,0,0,3,0,0,5,22,1,1,1,37,0,0,3,0,0,2,0,5,0,21,1,1,0,0,0
910,0,2,0,0,7,0,0,1,22,1,0,1,80,0,0,7,1,0,6,1,1,0,1,1,1,0,0,0
798,1,2,0,0,5,0,0,1,22,1,1,1,85,1,0,5,1,0,4,0,1,0,22,1,1,0,0,0
914,0,2,0,0,2,0,0,4,22,1,1,1,98,1,0,2,0,0,3,0,4,0,1,1,1,0,12,3
1022,0,3,0,0,2,0,0,0,22,1,0,1,9,0,0,2,0,0,2,0,0,0,32,0,1,0,3,0
1020,0,3,0,0,5,0,0,16,22,1,0,1,28,0,0,5,1,0,3,0,16,0,16,1,1,0,0,0
1017,0,5,0,0,2,0,0,1,22,1,0,1,95,0,0,2,0,0,1,0,1,0,1,1,1,0,0,0
1007,0,2,0,0,9,0,0,6,22,1,0,1,62,0,0,9,2,0,6,1,6,0,8,1,1,0,0,0
1005,0,2,0,0,10,0,0,11,22,1,1,1,5,0,0,10,2,0,9,2,11,0,0,0,1,0,0,0
1004,0,3,0,0,7,1,0,17,22,1,1,1,10,1,0,7,1,0,2,0,17,0,3,0,1,0,16,0
999,0,2,0,0,7,0,0,1,22,1,1,1,30,0,0,7,1,0,5,1,1,0,12,0,1,0,0,0
986,0,4,0,0,3,0,0,20,22,1,0,1,77,0,0,3,0,0,1,0,20,0,62,1,1,0,0,0
984,0,3,0,0,5,0,0,6,22,1,0,1,42,1,0,5,1,0,3,0,6,0,11,0,1,0,2,0
978,0,2,0,0,8,0,1,0,22,1,0,1,9,0,0,8,2,0,9,2,0,0,15,1,1,0,0,0
968,0,2,0,0,7,0,0,1,21,1,1,1,8,1,0,7,1,0,6,1,1,0,2,1,1,0,0,0
967,0,3,1,0,9,0,0,8,22,1,0,1,99,0,0,9,2,0,10,2,8,0,19,0,1,0,4,0
963,0,5,0,0,1,0,0,6,22,1,1,1,5,0,0,1,0,0,1,0,6,0,61,1,1,0,0,0
960,0,2,0,0,4,0,0,0,22,1,1,1,9,1,0,4,0,0,3,0,0,0,0,1,1,0,0,0
955,1,2,0,0,6,0,0,2,26,1,0,1,59,1,0,6,1,0,3,0,2,0,4,1,1,0,0,0
952,0,2,0,0,6,0,0,2,22,1,0,1,8,0,0,6,1,0,5,1,2,0,1,1,1,0,0,0
949,0,2,0,0,6,0,0,10,22,1,0,1,62,0,0,6,1,0,8,2,10,0,30,1,1,0,0,0
942,0,4,0,0,5,0,0,0,22,1,0,1,8,0,0,5,1,0,4,0,0,0,12,1,1,0,5,1
941,0,3,0,0,5,0,0,1,22,1,1,1,54,0,0,5,1,0,3,0,1,0,28,1,1,0,0,0
938,0,2,0,1,7,1,0,6,22,1,0,1,2,1,0,7,1,0,5,1,6,0,9,1,1,0,0,0
931,0,3,0,0,9,0,0,14,22,1,0,1,8,1,0,9,2,0,6,1,14,0,36,0,1,0,0,0
923,0,2,0,0,7,0,0,10,22,1,1,1,37,0,0,7,1,0,5,1,10,0,6,1,1,0,0,0
917,0,2,0,0,9,0,0,2,22,1,0,1,74,1,0,9,2,0,6,1,2,0,4,1,1,0,1,0
806,0,3,0,0,10,0,0,17,22,1,0,1,5,0,0,10,2,0,5,1,17,0,9,1,1,0,8,2
791,0,3,0,0,9,0,1,22,22,1,0,1,14,1,0,9,2,0,10,2,22,0,13,1,1,0,3,0
543,0,2,0,0,9,0,0,5,22,1,0,1,18,0,0,9,2,0,7,1,5,0,43,0,1,0,0,0
653,0,2,0,0,7,0,0,13,22,1,0,1,74,1,0,7,1,0,3,0,13,0,2,1,1,0,11,2
650,0,3,0,0,8,0,0,0,22,1,0,1,72,0,0,8,2,0,8,2,0,0,7,1,1,0,0,0
649,0,3,1,0,2,0,0,2,21,1,0,1,17,0,0,2,0,0,1,0,2,0,21,1,1,0,2,0
645,0,3,0,0,8,0,0,8,22,1,0,1,29,0,0,8,2,0,3,0,8,0,34,1,1,0,8,2
635,1,3,1,0,3,0,0,0,22,1,0,1,0,0,0,3,0,0,2,0,0,0,13,0,1,0,0,0
628,0,2,0,0,9,1,1,4,22,1,0,1,10,0,0,9,2,0,6,1,4,0,3,1,1,0,7,1
626,0,2,0,0,10,0,0,4,9,1,0,1,14,1,0,10,2,0,9,2,4,0,33,0,1,0,0,0
625,0,6,0,0,6,0,0,15,22,1,0,1,5,0,0,6,1,0,3,0,15,0,5,1,1,0,0,0
619,0,5,0,0,3,0,0,9,22,1,1,1,71,0,0,3,0,0,1,0,9,0,26,1,1,0,0,0
611,0,2,0,0,8,0,1,0,22,1,0,1,9,0,0,8,2,0,6,1,0,0,19,1,1,0,0,0
601,0,2,0,0,10,0,0,11,22,1,0,1,29,1,0,10,2,0,8,2,11,0,2,0,1,0,2,0
598,0,2,0,0,7,0,0,3,22,1,1,1,69,1,0,7,1,0,8,2,3,0,16,1,1,0,0,0
593,0,2,0,0,2,0,0,0,22,1,1,1,32,0,0,2,0,0,5,1,0,0,17,1,1,0,0,0
590,0,2,0,0,3,0,0,0,22,1,1,1,58,1,0,3,0,0,4,0,0,0,79,1,0,0,0,0
581,0,3,0,0,6,0,1,5,22,1,0,1,67,1,0,6,1,0,6,1,5,0,15,1,1,0,0,0
577,0,5,1,0,1,0,0,5,22,1,0,1,30,0,0,1,0,0,1,0,5,0,0,1,1,0,1,0
576,1,4,1,0,1,0,0,2,22,1,1,1,37,0,0,1,0,0,1,0,2,0,12,0,1,0,0,0
569,1,3,0,0,2,0,0,6,22,1,0,1,2,1,0,2,0,0,1,0,6,0,51,1,1,0,3,0
561,0,2,0,8,8,0,1,16,22,1,0,1,8,1,0,8,2,0,9,2,16,0,39,1,1,0,1,0
555,0,2,0,0,5,2,0,3,22,1,0,1,10,1,0,5,1,0,6,1,3,0,39,1,1,0,2,0
554,0,3,0,0,3,0,0,3,22,1,0,1,17,0,0,3,0,0,2,0,3,0,18,1,1,0,0,0
552,0,2,0,0,6,0,1,3,22,1,0,1,29,0,0,6,1,0,4,0,3,0,80,1,0,0,6,1
545,0,4,1,0,6,0,0,2,22,1,0,1,53,0,0,6,1,0,1,0,2,0,24,1,1,0,0,0
544,0,4,0,0,1,0,0,2,21,1,1,1,17,0,0,1,0,0,1,0,2,0,0,1,1,0,0,0
651,0,2,0,0,4,0,0,1,22,1,0,1,68,0,0,4,0,0,6,1,1,0,37,1,1,0,0,0
654,0,3,1,0,1,0,0,1,22,1,0,1,2,1,0,1,0,0,1,0,1,0,24,1,1,0,0,0
790,0,2,0,0,5,0,0,0,22,1,0,1,37,0,0,5,1,0,4,0,0,0,6,0,1,0,0,0
660,0,6,0,0,2,0,0,2,21,1,1,1,75,1,0,2,0,0,1,0,2,0,45,1,1,0,0,0
782,0,2,1,0,4,0,0,0,22,1,0,1,84,0,0,4,0,0,6,1,0,0,58,1,1,0,9,0
772,0,2,0,0,2,0,0,1,22,1,0,1,83,0,0,2,0,0,4,0,1,0,20,1,1,0,0,0
767,0,2,0,0,6,0,0,6,22,1,0,1,3,0,0,6,1,0,5,1,6,0,46,0,0,0,1,0
754,0,2,0,0,5,0,0,2,22,1,0,1,9,0,0,5,1,0,5,1,2,0,22,1,1,0,0,0
747,0,2,0,0,5,1,1,7,22,1,1,1,18,0,0,5,1,0,5,1,7,0,6,0,1,0,0,0
744,0,2,0,0,10,0,0,0,22,1,0,1,80,0,0,10,2,0,9,2,0,0,20,0,1,0,0,0
743,0,3,1,0,5,0,0,22,22,1,0,1,32,0,0,5,1,0,6,1,22,0,4,1,1,0,3,0
739,0,3,0,0,7,1,0,10,22,1,0,1,81,0,0,7,1,0,2,0,10,0,29,1,1,0,0,0
731,1,3,0,0,10,0,0,4,22,1,0,1,5,0,0,10,2,0,6,1,4,0,56,1,1,0,10,2
730,0,4,0,0,4,0,0,0,22,1,0,1,34,0,0,4,0,0,2,0,0,0,9,1,1,0,1,0
729,0,2,1,0,4,1,1,1,22,1,0,1,80,0,0,4,0,0,6,1,1,0,30,1,1,0,1,0
721,0,2,1,0,2,0,0,0,22,1,0,1,15,1,0,2,0,0,3,0,0,0,30,1,1,0,0,0
718,0,3,1,0,1,0,0,0,22,1,1,1,0,0,0,1,0,0,1,0,0,0,9,1,1,0,2,0
710,0,2,0,0,5,0,0,0,22,1,0,1,53,0,0,5,1,0,4,0,0,0,38,1,1,0,0,0
702,0,2,0,0,8,1,0,10,22,1,0,1,5,1,0,8,2,0,7,1,10,0,0,1,1,0,0,0
701,0,2,0,0,6,0,0,10,22,1,1,1,45,0,0,6,1,0,4,0,10,0,33,1,1,0,0,0
694,0,4,1,0,5,0,0,2,22,1,0,1,53,0,0,5,1,0,1,0,2,0,13,1,1,0,0,0
691,0,3,0,0,2,0,0,3,22,1,1,1,62,0,0,2,0,0,1,0,3,0,5,1,1,0,0,0
683,0,4,1,0,1,0,0,3,22,1,0,1,12,0,0,1,0,0,1,0,3,0,11,1,1,0,2,0
682,0,2,0,0,6,0,1,0,22,1,0,1,78,1,0,6,1,0,6,1,0,0,48,1,1,0,2,0
679,0,2,0,0,9,0,0,7,22,1,0,1,77,0,0,9,2,0,4,0,7,0,15,1,1,0,0,0
678,1,3,1,0,9,0,1,15,22,1,0,1,10,0,0,9,2,0,3,0,15,0,24,1,1,0,6,1
667,0,3,0,0,9,0,0,4,22,1,1,1,76,1,0,9,2,0,8,2,4,0,2,1,1,0,0,0
2228,0,2,0,1,10,2,2,3,22,1,0,1,68,0,0,10,2,0,10,2,3,0,11,1,1,0,0,0
2242,0,3,0,0,5,0,0,2,22,1,0,1,0,0,0,5,1,0,4,0,2,0,32,1,1,0,0,0
4477,1,2,1,0,9,0,0,3,22,1,0,1,106,0,0,9,2,0,4,0,3,0,18,0,1,0,1,0
3713,0,3,1,0,6,0,0,3,22,1,0,1,43,0,0,6,1,0,2,0,3,0,37,0,1,0,0,0
3785,1,2,0,0,8,3,1,7,6,1,1,1,2,1,0,8,2,0,5,1,7,0,20,1,1,0,2,0
3781,0,3,1,0,7,0,0,5,22,1,0,1,68,0,0,7,1,0,2,0,5,0,1,1,1,0,2,0
3769,0,3,0,0,4,0,0,13,22,1,0,1,30,0,0,4,0,0,1,0,13,0,42,1,1,0,0,0
3748,1,4,1,0,1,0,0,1,22,1,1,1,0,0,0,1,0,0,1,0,1,0,7,1,1,0,3,0
3747,0,2,0,0,3,0,1,2,22,1,0,1,12,0,0,3,0,0,6,1,2,0,7,1,1,0,7,1
3740,0,2,0,0,2,0,0,2,22,1,1,1,73,0,0,2,0,0,3,0,2,0,62,0,1,0,0,0
3739,0,5,1,0,9,0,0,2,22,1,0,1,201,0,0,9,2,0,1,0,2,0,8,1,1,0,20,5
3731,0,4,1,0,5,0,0,4,5,1,1,1,14,0,0,5,1,0,5,1,4,0,15,1,1,0,2,0
3720,0,3,0,0,5,0,0,6,22,1,1,1,106,0,0,5,1,0,4,0,6,0,26,0,1,0,0,0
3718,0,6,1,0,4,0,0,10,22,1,0,1,171,1,0,4,0,0,1,0,10,0,6,0,1,0,2,0
3716,0,4,1,0,3,0,0,5,22,1,1,1,75,1,0,3,0,0,2,0,5,0,6,1,1,0,0,0
3709,0,3,0,0,6,0,0,5,22,1,1,1,2,1,0,6,1,0,6,1,5,0,27,1,1,0,0,0
2250,0,2,0,0,10,1,0,21,21,1,0,1,11,0,0,10,2,0,10,2,21,0,12,0,1,0,0,0
3708,0,3,1,0,4,0,0,3,22,1,0,1,29,0,0,4,0,0,2,0,3,0,83,1,0,0,0,0
3699,1,4,0,0,2,0,0,2,22,1,0,1,199,0,0,2,0,0,1,0,2,0,2,1,1,0,0,0
3695,1,4,0,0,1,0,0,0,22,1,1,1,37,0,0,1,0,0,1,0,0,0,16,1,1,0,0,0
3694,0,2,0,0,6,0,0,6,22,1,0,1,32,1,0,6,1,0,7,1,6,0,5,1,1,0,3,0
3686,1,4,1,0,4,0,0,5,22,1,1,1,38,0,0,4,0,0,1,0,5,0,56,1,1,0,1,0
3677,0,3,0,0,8,0,0,2,22,1,0,1,59,1,0,8,2,0,7,1,2,0,21,0,1,0,0,0
3669,1,2,1,0,5,0,0,1,22,1,1,1,43,0,0,5,1,0,3,0,1,0,0,0,1,0,0,0
3662,0,3,1,0,4,0,0,4,22,1,1,1,14,1,0,4,0,0,3,0,4,0,18,1,1,0,2,0
3660,0,2,0,0,7,0,0,6,22,1,0,1,80,0,0,7,1,0,6,1,6,0,2,0,1,0,0,0
3658,0,2,0,0,8,0,0,4,22,1,0,1,37,0,0,8,2,0,5,1,4,0,12,1,1,0,0,0
3655,0,3,0,0,7,0,0,11,22,1,1,1,2,1,0,7,1,0,3,0,11,0,9,0,1,0,4,0
3788,0,3,1,0,5,0,0,3,22,1,0,1,2,1,0,5,1,0,3,0,3,0,1,1,1,0,3,0
3794,1,3,0,0,3,0,0,1,22,1,0,1,54,1,0,3,0,0,2,0,1,0,10,0,1,0,1,0
3799,0,5,1,0,3,0,0,6,22,1,0,1,5,0,0,3,0,0,2,0,6,0,0,1,1,0,2,0
3804,0,4,0,0,5,0,0,10,22,1,1,1,2,1,0,5,1,0,1,0,10,0,2,0,1,0,0,0
3890,0,3,0,0,3,0,0,0,22,1,0,1,53,0,0,3,0,0,2,0,0,0,13,1,1,0,0,0
3880,0,5,1,0,3,0,0,4,22,1,1,1,149,0,0,3,0,0,2,0,4,0,9,1,1,0,0,0
3879,0,3,0,0,7,0,0,2,25,1,1,1,9,1,0,7,1,0,4,0,2,0,3,0,1,0,1,0
3878,0,3,0,0,4,0,0,1,22,1,1,1,206,1,0,4,0,0,2,0,1,0,12,1,1,0,3,0
3877,0,3,0,0,9,0,0,22,22,1,1,1,8,0,0,9,2,0,4,0,22,0,10,1,1,0,4,0
3873,0,2,1,0,2,0,0,1,16,1,1,1,5,0,0,2,0,0,3,0,1,0,18,0,1,0,0,0
3868,0,2,0,5,8,0,0,5,22,1,0,1,5,0,0,8,2,0,9,2,5,0,32,1,1,0,0,0
3861,1,2,0,0,5,0,0,0,22,1,0,1,10,0,0,5,1,0,6,1,0,0,62,1,1,0,0,0
3855,0,4,1,0,3,0,0,2,20,1,0,1,27,0,0,3,0,0,1,0,2,0,10,1,1,0,12,23
3853,0,4,0,0,2,0,0,0,22,1,0,1,41,0,0,2,0,0,1,0,0,0,0,1,1,0,6,1
3850,1,3,0,0,7,0,0,4,20,1,0,1,10,0,0,7,1,0,4,0,4,0,21,1,1,0,3,0
3845,0,2,1,1,6,0,0,2,22,1,0,1,11,0,0,6,1,0,8,2,2,0,85,1,0,0,0,0
3843,0,3,0,0,5,0,0,4,21,1,0,1,32,0,0,5,1,0,4,0,4,0,17,1,1,0,1,0
3842,0,2,0,0,5,0,0,2,22,1,0,1,10,0,0,5,1,0,3,0,2,0,3,1,1,0,7,0
3840,1,3,1,0,7,0,0,3,56,1,0,1,79,0,0,7,1,0,4,0,3,0,41,1,1,0,0,0
3835,0,2,0,0,4,0,0,0,22,1,0,1,14,0,0,4,0,0,4,0,0,0,1,1,1,0,0,0
